dbo,spCRESelSincronizacionActiva,DEVSIEWEB
dbo,spCRETRANDelCredencialCaja,DEVSIEWEB
dbo,spCRETRANEliminarConfigTP,DEVSIEWEB
dbo,spCRETRANSelConsultarCaja,DEVSIEWEB
dbo,spCRETRASelCajasSincronizan,DEVSIEWEB
dbo,spCRETRASelPsCajaActSinc,DEVSIEWEB
dbo,spCRETRATOKSelValidarToken,DEVSIEWEB
dbo,spCRETRAUpdAmbiente,DEVSIEWEB
dbo,spCRETRAUpdProcesoTablas,DEVSIEWEB
dbo,spCRETRAUpdSincronizarPS,DEVSIEWEB
dbo,spCRETRAUpdVersionPs,DEVSIEWEB
dbo,SpCUMPAPSelConsultarCumplimientoPAP,DEVSIEWEB
dbo,spCXCSINPARSelLiquidacionContraprestacion,DEVSIEWEB
dbo,spDATFORInsRegistroFormulario,DEVSIEWEB
dbo,spDATFORSelInformacionGeneral,DEVSIEWEB
dbo,spDATFORUpdRegistroFormulario,DEVSIEWEB
dbo,spDelCERangoMovilizado,DEVSIEWEB
dbo,spDelPASLIQpasarelaLiquidacion,DEVSIEWEB
dbo,spDELTarifasGirosPS,DEVSIEWEB
dbo,spDelWcfEndPoint,DEVSIEWEB
dbo,spDESADISelAdicionesyDescuentos,DEVSIEWEB
dbo,spDESBENSelDescuentosUsuario,DEVSIEWEB
dbo,spDESBENSelValidarInformacion,DEVSIEWEB
dbo,spDESCOLUpdActualizarDescuentos,DEVSIEWEB
dbo,spDESDETDelDetalleDesabastecimiento,DEVSIEWEB
dbo,spDESDETDelVaciarDetalle,DEVSIEWEB
dbo,spDESDETInsDetalleDesabastecimiento,DEVSIEWEB
dbo,spDESDETSelDetalleDesabastecimiento,DEVSIEWEB
dbo,spDESDETUpdDetalleDesabastecimiento,DEVSIEWEB
dbo,spDESInsDescuentos,DEVSIEWEB
dbo,spDESMEDSelDesabastecimientoPAP,DEVSIEWEB
dbo,spDESMEDSelDesabastecimientoPAPXID,DEVSIEWEB
dbo,spDESMEDUpdMedioDesabastecimiento,DEVSIEWEB
dbo,spDESSelDescuentoCliente,DEVSIEWEB
dbo,spDESSelDescuentoEmpresario,DEVSIEWEB
dbo,spDESSelDescuentoGiroEmpresarial,DEVSIEWEB
dbo,spDesSelDescuentosDisponibles,DEVSIEWEB
dbo,spDESSelDescuentosTipoSeis,DEVSIEWEB
dbo,spDESSelListaDescuentos,DEVSIEWEB
dbo,spDESSelVerificaGiroGanador,DEVSIEWEB
dbo,spDESSelVerificaGiroGanadorPromociones,DEVSIEWEB
dbo,spDESUpdDescuentos,DEVSIEWEB
dbo,spDETAPRLOTCORSelObligatorios,DEVSIEWEB
dbo,spDETCIEDATInsDetalleCierreDatafonia,DEVSIEWEB
